id,target,standard_error,total_words,total_sentences,total_syllables,ave_syllables,ave_sentence_length,num_verb_noun,num_adj_noun,per_diff_words,flesch_score,dale_score,sumner_level,coleman_index,readability_index,gunning_fog_score,awl_index,new_target
1fa9123c4,-1.905386132,0.469329412,186,11,357,1.9193548387096773,16.90909090909091,6,15,31.72043010752688,27.294853372434037,9.483846823069404,7.845691788856305,7.845691788856305,14.550190615835774,19.45180840664712,0,-2.2118730685617347
0208ac8d4,-1.520401466,0.470073664,168,9,261,1.5535714285714286,18.666666666666668,8,7,15.476190476190476,56.4561904761905,7.006057142857143,6.318116666666667,6.318116666666667,8.481547619047618,13.657142857142858,0,-1.1199499682393714
886fb8a49,-0.203078529,0.489008117,193,18,250,1.2953367875647668,10.72222222222222,4,12,5.181347150259067,86.36645221646519,4.986456937248128,4.525071272308578,4.525071272308578,2.307432354634429,6.361427748992516,0,-0.44353703076970774
a9829cf3d,-0.881081255,0.464851711,163,11,270,1.656441717791411,14.818181818181818,5,14,11.656441717791411,51.65957612939212,6.212033965421082,6.486764361405466,6.486764361405466,8.92228109313999,10.589849414389292,0,-0.7240777155190998
abd72da8f,-1.139722226,0.465884431,181,12,285,1.574585635359116,15.083333333333334,5,15,14.3646408839779,58.31547191528546,6.652810128913444,6.13494797421731,6.13494797421731,9.167246777163909,11.779189686924497,0,-1.0338859189269591
a23df5190,-0.777089683,0.467880359,162,12,249,1.537037037037037,13.5,2,15,11.728395061728396,63.09916666666669,6.158013580246914,5.840918518518517,5.840918518518517,5.700925925925926,10.09135802469136,0,-0.9195613887476393
791a3018f,-1.374425975,0.501013565,195,11,327,1.676923076923077,17.727272727272727,4,10,15.384615384615383,46.97412587412589,6.945003496503496,6.806281818181818,6.806281818181818,9.26871328671329,13.244755244755249,0,-1.5534418049591086
646c87513,-0.283326643,0.453467357,201,22,271,1.3482587064676617,9.136363636363637,7,8,4.975124378109452,83.49890434192675,1.238735775667119,4.642486205336951,4.642486205336951,3.126390773405696,5.644595205789236,0,0.09603214454774744
ca8926fe5,-0.610551119,0.478933652,172,8,273,1.587209302325581,21.5,3,9,11.046511627906977,50.734593023255854,6.447144186046511,6.691602325581396,6.691602325581396,12.514011627906974,13.018604651162793,0,-1.0083383720740038
b6a8c1b6d,-0.928660451,0.462219894,146,10,235,1.6095890410958904,14.6,3,8,18.493150684931507,55.84476712328771,7.280728493150685,6.256610136986302,6.256610136986302,6.93595890410959,13.237260273972604,0,-1.1787483035123087
989afe6bf,-0.902859765,0.485397972,195,9,309,1.5846153846153843,21.666666666666668,2,14,11.794871794871796,50.784871794871805,6.573576923076923,6.692766666666666,6.692766666666666,12.277025641025638,13.384615384615389,0,-1.3836727813525198
03b1a6ff7,-2.134297951,0.494617341,171,9,306,1.7894736842105263,19.0,3,18,21.6374269005848,36.1605263157895,7.995449707602339,7.417405263157894,7.417405263157894,11.867894736842103,16.25497076023392,0,-1.728118597548995
298ce4b53,-0.552166718,0.482610713,180,9,279,1.55,20.0,6,11,11.11111111111111,55.40500000000003,6.382944444444444,6.4056,6.4056,11.570500000000004,12.444444444444445,0,-0.9135052538563309
6c603c6dc,-0.291865363,0.470104464,183,18,249,1.360655737704918,10.166666666666666,5,9,3.8251366120218577,81.40435792349729,1.108255737704918,4.779050273224044,4.779050273224044,3.239726775956285,5.5967213114754095,0,0.06332700196964414
d2556a097,0.810874254,0.526752777,140,17,184,1.3142857142857145,8.235294117647058,5,2,2.857142857142857,87.28760504201684,0.8596134453781512,4.4178058823529405,4.4178058823529405,1.3257899159663855,4.436974789915967,0,0.43262510584486047
c89fe1521,-0.699299571,0.4756939,171,8,267,1.5614035087719298,21.375,6,10,9.941520467836256,53.04463815789475,6.266466081871345,6.56446096491228,6.56446096491228,11.265043859649118,12.526608187134505,0,-0.8625077140854573
f113e6d15,-0.618987302,0.457412099,154,7,244,1.5844155844155845,22.0,6,11,15.584415584415584,50.46344155844156,7.188479220779221,6.717790909090908,6.717790909090908,13.76227272727273,15.033766233766231,0,-0.9295584435679851
e89267551,-1.112676572,0.460838355,173,11,280,1.6184971098265897,15.727272727272728,10,5,15.028901734104046,53.946962690488704,6.789636311087756,6.384843667892801,6.384843667892801,10.990977404098793,12.30246978455071,0,-0.7068824298924796
f4d52c329,-1.395231365,0.485250647,166,8,273,1.644578313253012,20.75,4,8,18.072289156626507,46.6424246987952,7.519314457831325,6.894281325301204,6.894281325301204,12.06939759036144,15.528915662650604,0,-1.3784401696972841
e3fcdeed3,0.108476405,0.49338488,192,23,265,1.3802083333333333,8.347826086956522,9,10,4.166666666666667,81.59633152173915,1.0719688405797103,4.726508786231884,4.726508786231884,2.6387567934782616,5.005797101449275,0,0.3091518507839497
b7b432441,-0.759767384,0.491102571,151,10,250,1.6556291390728477,15.1,6,13,18.543046357615893,51.442274834437086,7.313407019867549,6.5049925827814565,6.5049925827814565,9.79476821192053,13.45721854304636,0,-0.9618410816128224
9497ca7b3,0.422776366,0.543269882,193,31,263,1.362694300518135,6.225806451612903,8,5,4.1450777202072535,85.23186862777874,0.9633077720207254,4.481726809292995,4.481726809292995,1.4258565936820986,4.148353668728062,0,0.5282937769158722
3af1c6ed0,0.330810305,0.51208716,153,11,203,1.326797385620915,13.909090909090908,2,8,3.2679738562091503,80.47021390374333,1.205903980986334,4.916155377302436,4.916155377302436,5.626702317290551,6.870825906120024,0,0.035350942304801514
7fe628758,-1.363978683,0.490965096,156,8,236,1.5128205128205128,19.5,2,12,12.82051282051282,59.05788461538465,6.628058974358975,6.1975333333333325,6.1975333333333325,10.330192307692307,12.928205128205128,0,-0.9984325509025029
620f1eb43,0.684207676,0.488843705,153,18,205,1.3398692810457515,8.5,5,6,3.92156862745098,84.85455882352944,1.04081568627451,4.55480522875817,4.55480522875817,2.706666666666667,4.968627450980392,0,0.3611519192825441
261432a07,-0.510327323,0.467877691,177,11,261,1.4745762711864407,16.09090909090909,2,10,9.03954802259887,65.75357473035439,5.861953723677452,5.758294761171031,5.758294761171031,7.770539291217254,10.052182845403184,0,-0.8664885625064556
30cab6ae4,-0.407865668,0.47339431,191,20,264,1.382198952879581,9.55,5,4,6.806282722513089,80.20771858638746,5.184892041884817,4.829095235602093,4.829095235602093,3.072748691099477,6.5425130890052365,0,-0.3773385045506288
165227ecf,-0.388758647,0.493860126,180,19,255,1.4166666666666667,9.473684210526317,6,6,5.555555555555555,77.36921052631581,4.983616959064327,4.979985964912281,4.979985964912281,3.1150087719298263,6.011695906432749,0,-0.20899278223776863
90d8170d5,-1.061225412,0.473118645,198,19,301,1.52020202020202,10.421052631578949,6,4,10.1010101010101,67.64854066985649,5.74833370547581,5.524777086656034,5.524777086656034,4.380829346092504,8.20882509303562,0,-0.7236705765590372
fa65744eb,-0.968179945,0.469773464,196,15,279,1.423469387755102,13.066666666666666,7,3,6.63265306122449,73.14682312925171,5.331902585034014,5.290472380952382,5.290472380952382,5.0487414965986375,7.879727891156463,0,-0.5449821899470413
b07592b93,-0.743273833,0.477942309,198,20,274,1.383838383838384,9.9,4,15,8.585858585858587,79.71377272727275,5.483247070707071,4.863784646464646,4.863784646464646,2.597878787878784,7.394343434343435,0,-0.6771819661190657
2dad3528b,0.253266589,0.488919722,172,21,253,1.4709302325581397,8.19047619047619,10,4,5.813953488372093,74.08096899224809,4.960770874861573,5.127051605758583,5.127051605758583,4.325761351052048,5.601771871539313,0,0.19078554685010363
fb5e72460,0.220640262,0.473741692,156,18,214,1.3717948717948718,8.666666666666666,5,8,7.6923076923076925,81.9844871794872,5.280982051282051,4.713033333333334,4.713033333333334,2.3471794871794884,6.543589743589743,0,-0.208671627027742
ef60b30c3,0.254373308,0.476720439,199,23,252,1.2663316582914572,8.652173913043478,2,5,3.5175879396984926,90.92138518680362,0.9845749617653484,4.232048175660912,4.232048175660912,1.4047301726021395,4.867904741096789,0,0.00796447945972023
986d76541,0.653170795,0.513919189,169,17,219,1.2958579881656804,9.941176470588236,4,9,1.7751479289940828,87.11512008353638,0.7733782109293421,4.466677375565611,4.466677375565611,1.0707065784893857,4.686529759832927,0,0.14055106922257576
d74dbaa08,-0.256244635,0.505786526,164,18,237,1.445121951219512,9.11111111111111,5,9,9.146341463414634,75.32990514905151,5.532618428184282,5.081249322493225,5.081249322493225,4.349275067750675,7.302981029810297,0,-0.29043186962088186
902d55f44,-0.606895841,0.480216268,151,7,252,1.6688741721854303,21.571428571428573,2,9,13.90728476821192,43.75324503311259,6.90240312204352,7.068734626300852,7.068734626300852,12.4378334910123,14.191485335856198,0,-1.0594900469351862
04caeb3bd,-0.406540947,0.508781261,184,12,261,1.4184782608695652,15.333333333333334,9,9,7.065217391304348,71.26840579710147,5.512631159420289,5.444109420289856,5.444109420289856,7.662047101449275,8.959420289855073,0,-0.3986537041705094
79d17eb82,0.556225571,0.548504604,150,22,214,1.4266666666666667,6.818181818181818,7,5,6.666666666666667,79.21854545454548,5.027348484848485,4.818887878787878,4.818887878787878,2.891490909090912,5.3939393939393945,0,0.1998863804201947
80fd33895,-0.639122344,0.456438336,189,11,297,1.5714285714285714,17.181818181818183,6,8,10.582010582010582,56.45259740259743,6.159617652717653,6.283845454545455,6.283845454545455,8.816940836940837,11.105531505531507,0,-0.9819944748930127
84916bfcb,-1.509700571,0.495389448,157,11,286,1.821656050955414,14.272727272727272,7,10,22.929936305732483,38.2360799073538,7.965064215402432,7.196053213665314,7.196053213665314,9.346363636363634,14.881065431383902,0,-1.3174691192370651
bd4d8852e,-0.489722963,0.503064682,183,22,248,1.355191256830601,8.318181818181818,7,10,7.6502732240437155,83.74286512667663,5.257059960258321,4.61037476403378,4.61037476403378,2.366959761549925,6.387382016890214,0,-0.20385562377064037
b55026bd9,0.230335717,0.492035744,162,30,184,1.1358024691358024,5.4,3,4,0.0,105.26511111111114,0.26784,3.3851212345679014,3.3851212345679014,-1.750740740740742,2.16,0,0.7068957288493041
420b4ae48,0.220971467,0.488543613,174,27,235,1.3505747126436782,6.444444444444445,0,4,5.747126436781609,86.03526819923371,4.863615708812261,4.443592720306514,4.443592720306514,1.6067049808429097,4.876628352490421,0,-0.1258911824686546
3a91be9ef,0.624679088,0.582305587,190,21,231,1.2157894736842103,9.047619047619047,5,6,1.0526315789473684,94.79587719298247,0.6149724310776943,4.032846867167919,4.032846867167919,0.4464411027568928,4.040100250626566,0,0.25984576840165263
d8b60e09a,-0.769008705,0.455249357,196,15,293,1.4948979591836735,13.066666666666666,5,12,13.775510204081632,67.10396598639457,6.459759727891156,5.615472380952381,5.615472380952381,7.668078231292512,10.73687074829932,0,-1.0002462573705677
7ce670150,-0.883537828,0.467569757,154,7,240,1.5584415584415583,22.0,1,13,12.987012987012989,52.66084415584416,6.778349350649351,6.599609090909091,6.599609090909091,12.38597402597403,13.994805194805195,0,-1.0668812460983141
cc445e16d,-0.101555009,0.49884686,175,17,233,1.3314285714285714,10.294117647058824,6,7,4.0,83.74761344537818,1.1421882352941175,4.655982352941177,4.655982352941177,2.5301445378151257,5.71764705882353,0,0.10215886752421088
4d7e8695a,-0.228202855,0.48808383,199,18,279,1.4020100502512562,11.055555555555555,5,4,9.045226130653266,77.00356085985484,5.613096761585706,5.036367950865438,5.036367950865438,3.624159687325516,8.040312674483529,0,-0.7097304079703188
48a78b891,-1.385954048,0.451437304,176,7,248,1.4090909090909092,25.142857142857142,2,10,5.681818181818182,62.10590909090909,5.780744805194805,6.164577922077921,6.164577922077921,10.99836038961039,12.32987012987013,0,-0.9589775354755696
6263c49aa,-1.12417843,0.450114374,169,8,270,1.5976331360946745,21.125,3,8,13.6094674556213,50.23336168639054,6.833234911242604,6.709855769230769,6.709855769230769,10.648002958579887,13.89378698224852,0,-1.2591785264592783
871c880aa,-0.87656742,0.460564468,198,7,260,1.3131313131313131,28.285714285714285,2,12,4.040404040404041,67.03409090909092,2.0409512265512264,5.972476046176046,5.972476046176046,12.361645021645025,12.93044733044733,0,-0.8150130796407291
518a0eb0e,-1.300679398,0.47544936,183,9,285,1.5573770491803278,20.33333333333333,4,7,10.92896174863388,54.44256830601097,6.370716393442622,6.465098907103826,6.465098907103826,10.407814207650276,12.504918032786884,0,-1.1210375930788885
02b5f24ae,-0.592005772,0.473637592,188,13,267,1.4202127659574468,14.461538461538462,8,5,9.04255319148936,72.00653846153848,5.781611456628478,5.384175777414075,5.384175777414075,7.095981996726675,9.401636661211128,0,-0.5689362125520558
cf08f83fb,-2.319747409,0.54037471,166,7,307,1.8493975903614457,23.714285714285715,3,17,25.903614457831324,26.30596385542171,8.902909294320137,8.056830464716008,8.056830464716008,14.289251290877791,19.84716006884682,0,-2.106747538968432
383d1fd4a,-0.453465075,0.493952925,200,13,295,1.475,15.384615384615383,6,14,10.0,66.4346153846154,5.978576923076924,5.705273076923076,5.705273076923076,7.92830769230769,10.153846153846157,0,-0.8993493306138935
4223ee1bb,-0.091202393,0.509992317,176,18,243,1.380681818181818,9.77777777777778,9,8,6.818181818181818,80.10487373737375,5.198068686868687,4.839913383838383,4.839913383838383,2.4059343434343425,6.63838383838384,0,-0.19944885216478214
99f2949e4,0.324048269,0.474581205,172,16,236,1.372093023255814,10.75,21,10,5.813953488372093,79.84468023255816,5.087723255813954,4.876473255813954,4.876473255813954,4.838779069767444,6.625581395348838,0,0.49262949058022043
447a2a0a9,-0.852852172,0.467244367,185,13,297,1.6054054054054054,14.23076923076923,3,8,16.756756756756758,56.57347193347195,6.988238045738045,6.20884844074844,6.20884844074844,8.904411642411645,12.395010395010395,0,-1.2779744281654382
c9757dff3,-0.703728941,0.449726326,205,10,279,1.3609756097560977,20.5,5,12,8.292682926829269,70.88896341463415,5.962714634146341,5.584439024390244,5.584439024390244,8.969609756097562,11.517073170731708,0,-1.051274212094536
cd98c6a15,0.198116759,0.477997093,185,12,227,1.227027027027027,15.416666666666666,2,16,2.702702702702702,87.38059684684686,1.1914234234234231,4.57948963963964,4.57948963963964,4.660063063063063,7.247747747747747,0,-0.26019197095377766
2ed964d21,0.081029242,0.513088584,195,16,262,1.3435897435897437,12.1875,12,11,2.5641025641025643,80.7969951923077,1.0093717948717948,4.858620833333333,4.858620833333333,3.81775,5.9006410256410255,0,0.23657502288817533
0e2cc2033,-1.741490658,0.497097665,195,12,367,1.882051282051282,16.25,6,21,24.102564102564106,31.11971153846156,8.248294871794872,7.624683333333333,7.624683333333333,13.24007692307692,16.141025641025642,0,-1.860485115052665
44e25739e,-0.046594079,0.46186488,174,11,245,1.408045977011494,15.818181818181818,6,9,6.32183908045977,71.65885579937306,5.419300208986416,5.434363740856844,5.434363740856844,6.862021943573669,8.856008359456636,0,-0.48662505504253106
f3923203e,0.160049511,0.458006211,167,21,232,1.3892215568862276,7.952380952380952,6,8,5.389221556886228,81.2351896207585,4.881896179070431,4.736753321927573,4.736753321927573,2.993795266609638,5.336641003706872,0,0.046811384389966904
57ad297c5,-1.0733541,0.469454276,153,5,250,1.6339869281045751,30.6,3,10,17.647058823529413,37.54070588235297,7.9407305882352945,7.612420522875816,7.612420522875816,16.342549019607844,19.298823529411766,0,-1.5386765706779806
92a0c2d46,0.463880718,0.505157714,168,26,222,1.3214285714285714,6.461538461538462,4,11,4.761904761904762,88.48368131868135,1.0723970695970697,4.312307692307691,4.312307692307691,0.7248763736263761,4.489377289377289,0,0.3113308262017125
ad84a0097,0.030959164,0.475515353,177,11,237,1.3389830508474576,16.09090909090909,6,8,3.9548022598870056,77.22476117103237,1.422572367745249,5.14134560862866,5.14134560862866,5.641725731895221,8.018284540318438,0,-0.1647910540805122
f305c0e4a,0.059704683,0.470261656,199,35,272,1.3668341708542713,5.685714285714286,6,8,4.522613065326633,85.42982914572868,0.996132031586504,4.458544048815504,4.458544048815504,0.6788872936109129,4.083330940416367,0,0.4470753655810007
8a965eeaa,-0.466819547,0.438362421,179,20,239,1.335195530726257,8.95,4,8,5.027932960893855,84.79320810055867,4.87433061452514,4.568549664804468,4.568549664804468,1.595558659217879,5.591173184357542,0,-0.2517359040440468
e74cc0839,0.593029307,0.524660606,186,28,244,1.3118279569892473,6.642857142857143,5,7,1.6129032258064515,89.11185483870969,0.5841631336405531,4.282731490015362,4.282731490015362,1.49110599078341,3.302304147465438,0,0.5556853440717704
ce59e84ab,-0.272154008,0.483490568,200,22,276,1.38,9.090909090909092,2,13,6.5,80.85972727272731,5.113759090909091,4.783372727272727,4.783372727272727,3.0623045454545483,6.236363636363637,0,-0.5027768949051494
e0e6b41e5,0.659357489,0.479718611,168,25,222,1.3214285714285714,6.72,5,7,4.166666666666667,88.22134285714289,0.9912286666666668,4.332415999999999,4.332415999999999,2.3119642857142857,4.354666666666667,0,0.479150258132752
2ac04d8a0,-1.259489664,0.462591067,182,8,306,1.6813186813186811,22.75,4,9,15.934065934065934,41.50418956043959,7.280889010989011,7.21705,7.21705,13.831428571428567,15.473626373626374,0,-1.4528092590376933
7350f59fd,-0.901117986,0.498530186,183,9,307,1.6775956284153006,20.33333333333333,6,10,16.39344262295082,44.27207650273226,7.233557923497267,7.01209344262295,7.01209344262295,12.95584699453552,14.69071038251366,0,-1.3119653184817364
5ee85b861,-0.929380334,0.487708975,176,12,240,1.3636363636363635,14.666666666666666,2,12,5.681818181818182,76.584696969697,5.2611257575757575,5.142712121212121,5.142712121212121,4.87714015151515,8.139393939393939,0,-0.6660809081362697
42903ee90,0.393562039,0.519430701,170,21,224,1.3176470588235294,8.095238095238095,8,5,7.0588235294117645,87.14539215686275,5.152612044817927,4.422203641456582,4.422203641456582,1.3467955182072835,6.061624649859944,0,-0.07380580688623906
034bfda3f,-1.624428478,0.484176325,193,9,294,1.523316062176166,21.444444444444443,3,14,10.88082901554404,56.19635002878528,6.418227345998848,6.396565860679331,6.396565860679331,10.59704087507196,12.930109383995394,0,-1.3097390977005374
8702c3b65,-1.560700658,0.47125628,178,13,295,1.6573033707865168,13.692307692307692,6,15,17.97752808988764,52.7294425237684,7.154290146931721,6.4030918755401895,6.4030918755401895,9.945198789974071,12.667934312878137,0,-1.0965607632383527
dcdb76d20,-1.040647035,0.473550185,197,14,314,1.5939086294416245,14.071428571428571,0,7,13.705583756345176,57.7078299492386,6.498554532269761,6.144141406816535,6.144141406816535,7.912465554749815,11.1108049311095,0,-1.369854329799931
589c8bd39,-0.313049974,0.462351332,187,25,258,1.3796791443850267,7.48,6,7,6.951871657754011,82.52194438502677,5.105208534759358,4.656584106951872,4.656584106951872,2.63604278074866,5.772748663101606,0,-0.10236288845383568
50e7e7f29,0.226125373,0.472143705,154,16,201,1.3051948051948052,9.625,3,11,3.896103896103896,86.6461444805195,1.0925948051948051,4.484561363636363,4.484561363636363,2.834188311688312,5.408441558441559,0,0.17710185022124625
a713d5ec4,-0.531587618,0.494598961,193,22,244,1.2642487046632125,8.772727272727273,5,5,5.699481865284974,90.97524140367406,4.97157545925577,4.231949788035799,4.231949788035799,0.8690061234102693,5.788883655204899,0,-0.2798218160427637
46de95092,-1.301436029,0.457682155,184,14,307,1.6684782608695652,13.142857142857142,7,14,21.73913043478261,52.3417391304348,7.720994409937888,6.411190372670808,6.411190372670808,9.561754658385093,13.9527950310559,0,-1.3517101849572497
44574243c,-1.196385858,0.473911746,159,8,233,1.4654088050314464,19.875,2,11,6.918238993710692,62.68829009433965,5.714689937106918,6.0109850628930825,6.0109850628930825,9.124858490566035,10.717295597484275,0,-0.7236003119083554
dcfa7a4cf,-0.798291846,0.487537629,151,7,229,1.5165562913907285,21.571428571428573,3,10,14.56953642384106,56.63933774834439,7.00697265846736,6.375688268684959,6.375688268684959,10.16081362346263,14.456385998107857,0,-1.1622879394337855
20a7c954d,-0.244359685,0.443613194,172,27,248,1.441860465116279,6.37037037037037,0,11,6.395348837209302,78.3876787252369,4.96229595176572,4.853179931093884,4.853179931093884,2.566813092161929,5.106287683031869,0,-0.15805410190010383
7aad61e03,-2.05197829,0.508171026,182,9,277,1.521978021978022,20.22222222222222,1,9,17.032967032967033,57.55010378510383,7.329027716727717,6.295388888888889,6.295388888888889,9.565561660561665,14.9020757020757,0,-1.672412675092362
d23861773,-0.5754147,0.462403509,159,21,216,1.3584905660377358,7.571428571428571,3,2,10.062893081761006,84.22169811320757,5.60097367475292,4.56728921832884,4.56728921832884,2.173261455525605,7.053728661275831,0,-0.3383806368472104
fa245b18c,-0.838223764,0.4903957,181,15,246,1.3591160220994476,12.066666666666666,4,12,7.734806629834254,79.60611786372007,5.456332633517495,4.919864567219152,4.919864567219152,3.547421731123393,7.920589318600368,0,-0.630882853930613
25453cfdf,-0.939374758,0.476615842,198,9,310,1.5656565656565655,22.0,4,17,12.12121212121212,52.05045454545456,6.641639393939394,6.632437373737373,6.632437373737373,12.596666666666671,13.64848484848485,0,-1.3385309789717326
70d41e95f,0.62587834,0.529096065,168,21,228,1.3571428571428572,8.0,2,11,2.380952380952381,83.90071428571429,0.772752380952381,4.5945,4.5945,2.3912499999999994,4.152380952380953,0,0.27627053795558676
b0e0d3a39,-1.686057742,0.500360955,177,9,313,1.768361581920904,19.666666666666668,6,11,21.468926553672315,37.26994350282487,8.001910169491525,7.37321186440678,7.37321186440678,13.523333333333332,16.454237288135594,0,-1.5583532675814613
e7d6acd2e,0.052490473,0.516245305,158,14,209,1.3227848101265822,11.285714285714286,8,3,4.430379746835443,83.47240506329115,1.2593283905967452,4.693799457504522,4.693799457504522,2.6951356238698025,6.286437613019892,0,0.19274169344310388
39fde689a,0.568791653,0.535309831,179,25,234,1.3072625698324023,7.16,2,4,3.910614525139665,88.97318659217878,0.9726220335195532,4.30219269273743,4.30219269273743,0.3058659217877064,4.4282458100558655,0,0.1417159446261449
ab21a5be7,0.124536598,0.49487347,202,23,287,1.4207920792079207,8.782608695652174,13,3,5.445544554455446,77.72164227292296,4.931968876452863,4.944990916917778,4.944990916917778,2.9904627636676686,5.691261300043049,0,0.04676173831472452
7d262dd9b,0.128857544,0.553758403,177,17,218,1.231638418079096,10.411764705882351,10,4,5.084745762711864,92.0704486540379,4.955804885343968,4.211090096377534,4.211090096377534,2.1901196410767696,6.198604187437687,0,-0.00989719768398789
3362c7f9a,0.010803516,0.540584127,191,20,258,1.350785340314136,9.55,6,3,5.7591623036649215,82.8653102094241,5.019551727748691,4.686163298429319,4.686163298429319,2.1850000000000023,6.12366492146597,0,-0.29919040550523945
5e0850d8c,-1.588661778,0.488347471,179,10,299,1.670391061452514,17.9,3,18,14.525139664804469,47.35141620111733,6.817859553072625,6.789999329608937,6.789999329608937,11.254189944134076,12.970055865921788,0,-1.2425524549200166
dc05f5cbd,0.729105439,0.561512336,185,24,240,1.2972972972972974,7.708333333333333,7,9,2.702702702702702,89.25969031531532,0.8090900900900901,4.299511036036035,4.299511036036035,2.5625990990991028,4.164414414414415,0,0.4999414392795498
f9aeaeeaa,0.4694777,0.518400275,159,27,194,1.220125786163522,5.888888888888889,6,5,1.8867924528301887,97.63513626834384,0.5900134171907757,3.8068278825995807,3.8068278825995807,-1.18593291404612,3.110272536687632,0,0.6238128278411783
a6c6237aa,-0.702123724,0.478014942,161,9,222,1.3788819875776397,17.88888888888889,8,6,6.832298136645963,72.02436162870947,5.602608764665286,5.462768599033815,5.462768599033815,7.641649413388542,9.888474810213944,0,-0.3949543048080755
c9bbb69f6,-0.728360793,0.479860263,163,13,231,1.4171779141104297,12.538461538461538,5,8,8.588957055214724,74.21521000471921,5.614604011326097,5.2207518168947615,5.2207518168947615,4.286040585181688,8.450967437470505,0,-0.5367029028755388
b025a7846,-0.691647347,0.458516558,153,7,233,1.522875816993464,21.857142857142858,2,11,11.11111111111111,55.81470588235297,6.475058730158731,6.426670681605977,6.426670681605977,10.616610644257705,13.187301587301588,0,-0.9879780028656526
2d3e20104,0.512359829,0.502433514,191,21,248,1.2984293193717278,9.095238095238097,1,14,1.5706806282722514,87.75621291448519,0.699134280727998,4.412562926950885,4.412562926950885,2.549451508352032,4.266367489404138,0,0.104175603194129
42e422ab7,-0.033961058,0.488793491,198,14,248,1.2525252525252526,14.142857142857142,5,7,3.0303030303030303,86.51636363636365,1.1799705627705628,4.596404184704184,4.596404184704184,4.505216450216452,6.869264069264069,0,-0.13901974607539902
c182a398b,0.682031464,0.481839076,190,39,236,1.2421052631578948,4.871794871794871,11,7,2.1052631578947367,96.80802294197032,0.5740620782726046,3.8277045883940617,3.8277045883940617,-0.2780499325236185,2.790823211875844,0,1.0748177443252538
f741de5e3,0.464625783,0.494498399,147,23,182,1.238095238095238,6.391304347826087,4,5,2.0408163265306123,95.6049689440994,0.6392535936113576,3.927676811594202,3.927676811594202,0.1570807453416129,3.37284826974268,0,0.558926640144946
1b0a2c763,-2.217939181,0.510936939,180,11,324,1.8,16.363636363636363,3,14,22.22222222222222,37.94590909090911,7.957025252525252,7.260190909090909,7.260190909090909,11.269984848484846,15.434343434343436,0,-1.7381078752631804
c911a8e1e,0.459932235,0.530281664,189,23,238,1.2592592592592593,8.217391304347826,7,5,4.232804232804233,91.96101449275363,1.0759423970554405,4.16604267310789,4.16604267310789,0.6713940648723273,4.980078214860824,0,0.22298176761961752
c9170e4aa,0.739487555,0.485336436,185,28,245,1.3243243243243243,6.607142857142857,18,8,5.945945945945946,88.09091216216217,4.903079150579151,4.3368113899613885,4.3368113899613885,1.3500579150579135,5.021235521235521,0,0.5736724944802032
a3786e03d,-0.34398012,0.48178195,170,17,221,1.3,10.0,4,1,5.294117647058823,86.70500000000001,4.968441176470588,4.4901,4.4901,2.0775294117647043,6.117647058823529,0,-0.25895901354355644
ec941d0ff,-2.034098092,0.455627318,185,10,326,1.762162162162162,18.5,1,13,18.91891891891892,38.9785810810811,7.541397297297298,7.254237837837838,7.254237837837838,11.31908108108108,14.967567567567569,0,-1.7855479831064334
31f4701e4,-0.932738804,0.485086881,179,10,261,1.458100558659218,17.9,2,14,8.379888268156424,65.31119273743019,5.847524357541899,5.82407754189944,5.82407754189944,8.886033519553074,10.51195530726257,0,-0.8857595010675157
6c021c53c,-0.391498678,0.465127527,183,19,266,1.453551912568306,9.63157894736842,4,11,7.6502732240437155,74.08845556514237,5.322204457865976,5.160098044291056,5.160098044291056,3.255297670405525,6.912740868564855,0,-0.4984408864334102
0684bb254,0.10280278,0.501281485,140,17,184,1.3142857142857145,8.235294117647058,5,2,2.857142857142857,87.28760504201684,0.8596134453781512,4.4178058823529405,4.4178058823529405,1.3257899159663855,4.436974789915967,0,0.43262510584486047
0ae484f14,0.048205653,0.489442357,193,17,262,1.3575129533678756,11.352941176470589,9,4,6.735751295336788,80.46616885096009,5.26318101188662,4.857042761353245,4.857042761353245,3.2572996037793374,7.235476988722951,0,-0.36043891747470624
45f01d4f7,0.227889548,0.488942456,199,17,259,1.3015075376884422,11.705882352941176,10,10,2.010050251256281,84.84599172332251,0.897998699379249,4.629676943541236,4.629676943541236,3.736308010641441,5.486373041678983,0,0.24368648802527537
2dd95c781,-0.68131055,0.516959362,193,17,265,1.3730569948186528,11.352941176470589,7,7,5.181347150259067,79.15114294422433,5.017740597378848,4.9277681499542805,4.9277681499542805,5.502480950929595,6.613715330691862,0,-0.20405518721845795
1952e3237,0.041924427,0.477436752,166,12,228,1.3734939759036144,13.833333333333334,4,6,5.421686746987952,76.5965763052209,5.178717670682731,5.122730923694778,5.122730923694778,5.177871485943776,7.702008032128515,0,-0.3996120647695913
314809a6c,-0.569187796,0.47498236,180,10,266,1.477777777777778,18.0,5,12,8.88888888888889,63.545,5.932855555555555,5.921388888888888,5.921388888888888,9.183666666666664,10.755555555555556,0,-0.7939879354790293
c5c0d7b08,-0.81034806,0.475654069,180,17,255,1.4166666666666667,10.588235294117649,8,12,8.333333333333334,76.2379411764706,5.477509803921569,5.0666980392156855,5.0666980392156855,3.358284313725491,7.568627450980393,0,-0.4133213849480093
