id,target,standard_error,total_words,total_sentences,total_syllables,ave_syllables,ave_sentence_length,num_verb_noun,num_adj_noun,per_diff_words,flesch_score,dale_score,sumner_level,coleman_index,readability_index,gunning_fog_score,awl_index
3a91be9ef,0.624679088,0.582305587,190,21,231,1.2157894736842105,9.047619047619047,5,6,1.0526315789473684,94.79587719298247,0.6149724310776943,4.032846867167919,2.5915789473684185,0.44644110275689286,4.040100250626566,0
f7c409bed,1.026815279,0.520131757,190,12,259,1.3631578947368421,15.833333333333334,5,10,6.315789473684211,75.44100877192984,5.41909649122807,5.2313017543859655,5.355368421052631,4.9300350877193,8.859649122807019,0
20f3a0c5c,-0.136519785,0.489989263,168,10,279,1.6607142857142858,16.8,4,12,22.023809523809526,49.28657142857145,7.947339523809524,6.660390000000001,11.628095238095238,10.351785714285718,15.529523809523813,0
4840d2cac,-0.26013064,0.462922487,187,10,252,1.3475935828877006,18.7,2,14,6.4171122994652405,73.84808288770054,5.577282032085561,5.383510802139037,7.3948663101604275,7.767486631016041,10.046844919786096,0
b81464e80,-0.315739242,0.515779321,173,11,280,1.6184971098265897,15.727272727272727,3,6,13.294797687861271,53.946962690488704,6.515821282186022,6.384843667892801,10.290404624277457,8.840168155543878,11.608828166053598,0
355a68dd7,-0.129758457,0.439579853,161,11,245,1.5217391304347827,14.636363636363637,5,9,11.801242236024844,63.23996047430833,6.225879785431959,5.859722134387351,8.911552795031053,7.302591756070015,10.575042348955392,0
d8b60e09a,-0.769008705,0.455249357,196,15,293,1.4948979591836735,13.066666666666666,5,12,13.775510204081632,67.10396598639457,6.459759727891156,5.615472380952381,10.104693877551018,7.668078231292512,10.736870748299319,0
74f63cb2e,0.111872653,0.466571158,190,9,287,1.5105263157894737,21.11111111111111,3,7,10.526315789473685,57.61669590643277,6.345716374269006,6.31243918128655,9.35073684210526,10.39492397660819,12.654970760233919,0
7ce670150,-0.883537828,0.467569757,154,7,240,1.5584415584415585,22.0,1,13,12.987012987012987,52.66084415584416,6.778349350649351,6.599609090909091,11.33818181818182,12.38597402597403,13.994805194805195,0
854573ece,0.925734335,0.563686245,184,20,258,1.4021739130434783,9.2,3,6,5.978260869565218,78.87308695652176,5.0367873913043475,4.892751304347824,5.684999999999999,2.95711956521739,6.0713043478260875,0
cf44e1a67,0.564178555,0.486699354,173,9,244,1.4104046242774566,19.22222222222222,3,5,9.826589595375722,68.00421323057164,6.141540719332049,5.709929929351317,7.097803468208092,7.756197816313421,11.619524727039177,0
f68bdf0ac,1.01346899,0.55436269,189,8,272,1.439153439153439,23.625,2,11,11.11111111111111,61.10324404761907,6.562744444444444,6.183273148148148,9.640423280423278,11.764404761904764,13.894444444444446,0
3026c751f,0.019739515,0.472477559,189,8,248,1.312169312169312,23.625,3,11,5.291005291005291,71.8461011904762,5.6437497354497355,5.60549537037037,8.395978835978834,10.767579365079364,11.566402116402116,0
41e16dfb0,0.672292596,0.527337196,176,10,257,1.4602272727272727,17.6,1,16,6.818181818181818,65.43577272727273,5.586050909090909,5.8104140909090916,9.54613636363636,9.019943181818181,9.76727272727273,0
cc445e16d,-0.101555009,0.49884686,175,17,233,1.3314285714285714,10.294117647058824,6,7,4.0,83.74761344537818,1.1421882352941177,4.655982352941177,4.810971428571428,2.5301445378151257,5.71764705882353,0
8f3c9b36f,-0.934732434,0.470129202,167,15,225,1.347305389221557,11.133333333333333,8,4,1.7964071856287425,81.55263073852296,0.8358660279441118,4.793512854291416,6.64574850299401,4.245828343313374,5.1718962075848305,0
a2317c5a4,-2.307657979,0.515423132,198,9,331,1.6717171717171717,22.0,3,12,16.666666666666668,43.07772727272729,7.359366666666667,7.11501313131313,11.304242424242425,12.35878787878788,15.466666666666669,0
f4612c761,0.169988149,0.509965092,199,8,299,1.5025125628140703,24.875,2,15,10.552763819095478,54.474312185929676,6.536581407035176,6.56880716080402,8.273366834170854,11.243932160804022,14.17110552763819,0
4d7e8695a,-0.228202855,0.48808383,199,18,279,1.4020100502512562,11.055555555555555,5,4,9.045226130653266,77.00356085985484,5.613096761585706,5.036367950865438,5.899497487437184,3.624159687325516,8.040312674483529,0
069359db4,-0.078677586,0.506636952,179,8,265,1.4804469273743017,22.375,1,9,7.82122905027933,58.8785649441341,5.9812720670391055,6.273908519553071,8.860782122905025,10.570963687150844,12.078491620111732,0
29e0e6f3c,-0.897239358,0.472278247,193,8,310,1.6062176165803108,24.125,6,2,14.507772020725389,46.46211463730572,7.1238772020725385,6.982315155440414,10.606010362694299,12.767059585492227,15.453108808290157,0
48a78b891,-1.385954048,0.451437304,176,7,248,1.4090909090909092,25.142857142857142,2,10,5.681818181818182,62.105909090909094,5.780744805194805,6.164577922077921,7.812272727272724,10.99836038961039,12.32987012987013,0
db67bd439,-2.307499375,0.547706346,192,8,282,1.46875,24.0,1,11,10.9375,58.21875000000003,6.55393125,6.3471125,8.324166666666663,10.881875,13.975000000000001,0
6263c49aa,-1.12417843,0.450114374,169,8,270,1.5976331360946745,21.125,3,8,13.609467455621301,50.23336168639054,6.833234911242604,6.709855769230769,9.6589349112426,10.648002958579887,13.893786982248521,0
871c880aa,-0.87656742,0.460564468,198,7,260,1.3131313131313131,28.285714285714285,2,12,4.040404040404041,67.03409090909092,2.0409512265512264,5.972476046176046,7.683232323232321,12.361645021645025,12.93044733044733,0
518a0eb0e,-1.300679398,0.47544936,183,9,285,1.5573770491803278,20.333333333333332,4,7,10.92896174863388,54.44256830601097,6.370716393442622,6.465098907103826,9.798688524590162,10.407814207650276,12.504918032786884,0
02b5f24ae,-0.592005772,0.473637592,188,13,267,1.4202127659574468,14.461538461538462,8,5,9.042553191489361,72.00653846153848,5.781611456628478,5.384175777414075,8.738297872340429,7.095981996726675,9.401636661211128,0
ec387c953,-1.045339874,0.490781025,200,9,368,1.84,22.22222222222222,10,13,26.5,28.615444444444478,8.923072222222222,7.897988888888889,14.766999999999996,15.232861111111113,19.48888888888889,0
cf08f83fb,-2.319747409,0.54037471,166,7,307,1.8493975903614457,23.714285714285715,3,17,25.903614457831324,26.30596385542171,8.902909294320137,8.056830464716008,12.74144578313253,14.289251290877793,19.84716006884682,0
383d1fd4a,-0.453465075,0.493952925,200,13,295,1.475,15.384615384615385,6,14,10.0,66.4346153846154,5.978576923076924,5.705273076923076,9.323999999999998,7.9283076923076905,10.153846153846155,0
3423fc4ea,0.435490337,0.52921041,200,12,272,1.36,16.666666666666668,1,13,9.5,74.86233333333335,5.963216666666667,5.281766666666666,7.796199999999999,7.226983333333337,10.466666666666669,0
f8a732236,-0.898352605,0.462964205,150,18,213,1.42,8.333333333333334,6,11,11.333333333333334,78.24466666666667,5.839366666666667,4.906433333333332,6.010399999999997,3.0524666666666675,7.866666666666667,0
4223ee1bb,-0.091202393,0.509992317,176,18,243,1.3806818181818181,9.777777777777779,9,8,6.818181818181818,80.10487373737375,5.1980686868686865,4.8399133838383825,4.826363636363634,2.4059343434343425,6.63838383838384,0
99f2949e4,0.324048269,0.474581205,172,16,236,1.372093023255814,10.75,21,10,5.813953488372093,79.84468023255816,5.087723255813954,4.876473255813954,7.530465116279068,4.838779069767444,6.625581395348838,0
636fbc2e0,-0.655958133,0.453893828,200,7,323,1.615,28.571428571428573,2,10,12.0,41.20600000000002,6.948442857142857,7.368207142857143,11.564399999999996,15.60501428571429,16.228571428571428,0
89948e4ea,0.790704112,0.528993272,153,8,264,1.7254901960784315,19.125,5,13,18.954248366013072,41.44665441176471,7.5779758169934635,7.136005392156864,12.820915032679736,12.29818627450981,15.23169934640523,0
d59b8be19,-0.986988435,0.487362719,183,7,313,1.710382513661202,26.142857142857142,5,17,21.85792349726776,35.60163934426234,8.384551834504293,7.613254722872757,12.339234972677595,15.088477751756443,19.200312256049962,0
baf17fffd,-0.456771963,0.483466022,198,12,334,1.6868686868686869,16.5,3,14,16.161616161616163,47.378409090909116,7.006819191919192,6.7560525252525245,13.053333333333335,11.369090909090907,13.064646464646467,0
447a2a0a9,-0.852852172,0.467244367,185,13,297,1.6054054054054054,14.23076923076923,3,8,16.756756756756758,56.57347193347195,6.988238045738045,6.20884844074844,11.10681081081081,8.904411642411645,12.395010395010395,0
cc3365b18,-1.178376039,0.449576397,200,11,353,1.765,18.181818181818183,2,17,21.5,39.06145454545455,7.933168181818182,7.242395454545454,13.118599999999997,12.129359090909091,15.872727272727275,0
075d8a7fe,-0.674413444,0.471892502,183,9,283,1.546448087431694,20.333333333333332,0,15,10.92896174863388,55.367158469945394,6.370716393442622,6.4153721311475405,11.116065573770491,11.463060109289614,12.504918032786884,0
11bc4e9b9,-0.041250227,0.48644296,183,14,266,1.453551912568306,13.071428571428571,2,16,9.289617486338798,70.5970081967213,5.751673458235754,5.427718345042935,8.315191256830598,6.236370023419202,8.944418423106947,0
14a6b98bc,-0.699823548,0.543603317,198,12,323,1.6313131313131313,16.5,3,14,16.666666666666668,52.078409090909105,7.086566666666667,6.503274747474748,9.192727272727272,8.276666666666667,13.26666666666667,0
01cef15f6,-0.78354654,0.494926646,167,7,319,1.910179640718563,23.857142857142858,1,17,27.54491017964072,21.018802395209605,9.169155603079556,8.344503079555174,15.845029940119762,16.840727117194184,20.56082121471343,0
971ff1419,0.274767866,0.509004394,190,11,292,1.5368421052631578,17.272727272727273,6,12,11.578947368421053,59.286339712918675,6.321543062200957,6.1335497607655505,9.812842105263158,9.095468899521528,11.540669856459331,0
c9757dff3,-0.703728941,0.449726326,205,10,279,1.3609756097560977,20.5,5,12,8.292682926829269,70.88896341463415,5.962714634146341,5.584439024390244,7.911024390243899,8.969609756097562,11.517073170731708,0
c429433da,0.227246688,0.481285489,153,10,256,1.673202614379085,15.3,2,9,18.954248366013072,49.7525588235294,7.388255816993464,6.600511895424837,11.58849673202614,9.708431372549022,13.70169934640523,0
d333b989d,0.748955489,0.506323875,179,9,315,1.7597765363128492,19.88888888888889,2,20,22.905027932960895,37.77068280571075,8.239692799503414,7.351438795779018,13.327150837988825,13.038019863438855,17.117566728739913,0
a8effc717,-0.100796346,0.468197738,180,8,261,1.45,22.5,4,11,10.0,61.327500000000015,6.3315,6.145100000000001,9.050444444444445,10.779500000000006,13.0,0
494a239ed,-0.716442767,0.497199447,198,11,294,1.4848484848484849,18.0,3,10,12.121212121212121,62.94681818181819,6.443239393939393,5.953560606060607,8.867070707070702,8.646060606060608,12.048484848484849,0
ac62c7f35,-0.928542452,0.488139866,193,15,252,1.305699481865285,12.866666666666667,4,6,4.66321243523316,83.31315716753025,1.3745079101899829,4.739059309153713,6.668601036269429,4.843903281519861,7.011951640759931,0
198df7617,0.096782583,0.515358146,199,10,298,1.4974874371859297,19.9,2,7,14.57286432160804,59.94906281407037,6.924595276381909,6.15888783919598,10.45788944723618,10.744572864321604,13.789145728643218,0
cd98c6a15,0.198116759,0.477997093,185,12,227,1.227027027027027,15.416666666666666,2,16,2.7027027027027026,87.38059684684686,1.1914234234234233,4.57948963963964,5.22789189189189,4.660063063063063,7.2477477477477485,0
52bb23cce,0.575136517,0.501151525,189,20,265,1.402116402116402,9.45,8,9,7.936507936507937,78.62420238095241,5.358394603174603,4.911939629629629,6.609947089947088,3.754841269841272,6.954603174603175,0
2ed964d21,0.081029242,0.513088584,195,16,262,1.3435897435897435,12.1875,12,11,2.5641025641025643,80.7969951923077,1.0093717948717948,4.858620833333333,5.683282051282049,3.81775,5.9006410256410255,0
0e2cc2033,-1.741490658,0.497097665,195,12,367,1.882051282051282,16.25,6,21,24.102564102564102,31.11971153846156,8.248294871794872,7.6246833333333335,15.517538461538457,13.24007692307692,16.141025641025642,0
44e25739e,-0.046594079,0.46186488,174,11,245,1.4080459770114941,15.818181818181818,6,9,6.32183908045977,71.65885579937306,5.4193002089864155,5.434363740856844,7.774942528735629,6.862021943573669,8.856008359456636,0
f3923203e,0.160049511,0.458006211,167,21,232,1.3892215568862276,7.9523809523809526,6,8,5.389221556886228,81.2351896207585,4.881896179070431,4.736753321927573,6.004790419161676,2.993795266609638,5.336641003706872,0
57ad297c5,-1.0733541,0.469454276,153,5,250,1.6339869281045751,30.6,3,10,17.647058823529413,37.54070588235297,7.9407305882352945,7.612420522875816,11.2875816993464,16.342549019607844,19.298823529411766,0
92a0c2d46,0.463880718,0.505157714,168,26,222,1.3214285714285714,6.461538461538462,4,11,4.761904761904762,88.48368131868135,1.0723970695970697,4.312307692307691,3.244047619047617,0.7248763736263761,4.489377289377289,0
ad84a0097,0.030959164,0.475515353,177,11,237,1.3389830508474576,16.09090909090909,6,8,3.9548022598870056,77.22476117103237,1.422572367745249,5.14134560862866,6.112994350282484,5.641725731895221,8.018284540318438,0
f305c0e4a,0.059704683,0.470261656,199,35,272,1.3668341708542713,5.685714285714286,6,8,4.522613065326633,85.42982914572868,0.996132031586504,4.458544048815504,3.0458291457286393,0.6788872936109129,4.083330940416367,0
8a965eeaa,-0.466819547,0.438362421,179,20,239,1.335195530726257,8.95,4,8,5.027932960893855,84.79320810055867,4.87433061452514,4.568549664804468,4.05139664804469,1.595558659217879,5.591173184357542,0
1627fa147,-1.503172935,0.48330496,188,10,269,1.4308510638297873,18.8,6,9,9.042553191489361,66.70300000000002,5.99679914893617,5.770112340425532,6.989999999999998,7.486436170212762,11.137021276595746,0
e74cc0839,0.593029307,0.524660606,186,28,244,1.3118279569892473,6.642857142857143,5,7,1.6129032258064515,89.11185483870969,0.5841631336405531,4.282731490015362,4.2124731182795685,1.49110599078341,3.302304147465438,0
ce59e84ab,-0.272154008,0.483490568,200,22,276,1.38,9.090909090909092,2,13,6.5,80.85972727272731,5.113759090909091,4.783372727272727,5.845799999999997,3.0623045454545483,6.236363636363637,0
61e569be7,0.008822918,0.469588999,141,31,184,1.3049645390070923,4.548387096774194,15,2,8.51063829787234,91.81838709677419,5.205929787234043,4.088553168611302,0.5449645390070899,-0.8502745367192865,5.223610157858614,0
9c0bed2c5,-1.120484394,0.456405089,161,18,238,1.4782608695652173,8.944444444444445,9,5,8.695652173913043,72.69551932367152,5.453187922705314,5.219064734299517,7.149813664596273,4.076321601104208,7.056038647342996,0
fe65836e5,-2.074318007,0.487130284,198,19,273,1.378787878787879,10.421052631578947,4,8,5.05050505050505,79.61217703349284,4.950858958001064,4.8813427432216905,6.364444444444445,3.809920255183414,6.188623072833599,0
e0e6b41e5,0.659357489,0.479718611,168,25,222,1.3214285714285714,6.72,5,7,4.166666666666667,88.22134285714289,0.9912286666666668,4.3324159999999985,5.2402380952380945,2.3119642857142857,4.354666666666667,0
d82eca995,-0.702185604,0.462390657,186,22,242,1.3010752688172043,8.454545454545455,7,12,6.451612903225806,88.18266862170088,5.074555131964809,4.374756109481915,2.986021505376346,0.6496920821114358,5.962463343108505,0
b81cf476e,0.607157733,0.496029908,191,18,233,1.219895287958115,10.61111111111111,3,5,1.5706806282722514,92.8615808609657,0.7743215823152996,4.173168004653869,4.5610471204188485,2.419639325189067,4.872716695753345,0
543bcf94d,-0.866794227,0.469905877,191,7,322,1.6858638743455496,27.285714285714285,4,16,14.659685863874346,36.515916230366514,7.304635826477187,7.590609199700822,12.545968586387431,15.787516828721017,16.778160059835454,0
7c52601b9,-1.054659865,0.506404642,195,6,340,1.7435897435897436,32.5,4,17,20.0,26.339807692307716,8.406500000000001,8.258933333333333,14.136615384615386,19.529384615384615,21.0,0
56e590582,-0.573610547,0.463227993,191,10,295,1.544502617801047,19.1,4,16,13.612565445026178,56.78357853403145,6.733284083769634,6.310566910994764,9.98764397905759,10.017801047120418,13.085026178010473,0
f71ecd9e9,0.802762783,0.58824095,162,16,206,1.271604938271605,10.125,1,10,2.4691358024691357,88.98034722222224,0.8920765432098765,4.370627469135803,4.252098765432098,2.03638888888889,5.037654320987655,0
4e0cdfdaf,-1.063358784,0.458297507,182,10,325,1.7857142857142858,18.2,2,12,24.725274725274726,37.29057142857147,8.443340879120878,7.3380600000000005,13.169010989010985,12.177527472527473,17.17010989010989,0
2ac04d8a0,-1.259489664,0.462591067,182,8,306,1.6813186813186813,22.75,4,9,15.934065934065934,41.504189560439585,7.280889010989011,7.21705,12.7189010989011,13.831428571428567,15.473626373626374,0
dcf85ad40,-0.928510729,0.444140156,191,23,289,1.513089005235602,8.304347826086957,7,9,10.99476439790576,70.3987571135898,5.784468950603232,5.327733234691554,7.634345549738221,4.348718415661281,7.719644889597086,0
7350f59fd,-0.901117986,0.498530186,183,9,307,1.6775956284153006,20.333333333333332,6,10,16.39344262295082,44.27207650273226,7.233557923497267,7.01209344262295,12.979672131147542,12.95584699453552,14.690710382513661,0
0d7191993,0.861779838,0.501941423,200,24,273,1.365,8.333333333333334,7,10,3.5,82.89766666666668,0.9659833333333334,4.656183333333333,5.461599999999997,2.6128666666666653,4.733333333333333,0
9707b4ed7,0.170972345,0.49079503,155,9,237,1.5290322580645161,17.22222222222222,1,12,12.258064516129032,59.9983154121864,6.426270609318996,6.094085663082437,9.074064516129031,8.482465949820789,11.792114695340501,0
7b862221d,0.446698097,0.556644198,196,13,287,1.4642857142857142,15.076923076923077,3,20,9.693877551020408,67.65335164835166,5.9149786499215065,5.632584615384616,9.896734693877551,8.264686028257458,9.908320251177395,0
5ee85b861,-0.929380334,0.487708975,176,12,240,1.3636363636363635,14.666666666666666,2,12,5.681818181818182,76.584696969697,5.2611257575757575,5.142712121212121,5.868863636363631,4.87714015151515,8.139393939393939,0
42903ee90,0.393562039,0.519430701,170,21,224,1.3176470588235294,8.095238095238095,8,5,7.0588235294117645,87.14539215686275,5.152612044817927,4.422203641456582,3.9251764705882337,1.3467955182072835,6.061624649859944,0
034bfda3f,-1.624428478,0.484176325,193,9,294,1.5233160621761659,21.444444444444443,3,14,10.880829015544041,56.196350028785275,6.418227345998848,6.396565860679331,9.416787564766839,10.597040875071961,12.930109383995394,0
9e2bc2bf9,-2.930766646,0.552186968,170,9,301,1.7705882352941176,18.88888888888889,4,15,21.176470588235293,37.87101307189545,7.917153594771242,7.322832026143791,12.344235294117645,11.813797385620916,16.026143790849673,0
4db658993,-0.426009233,0.445914936,177,13,287,1.6214689265536724,13.615384615384615,5,12,14.689265536723164,55.83911342894393,6.631258105171664,6.234060538896131,9.698531073446329,7.543963494132981,11.321860060843113,0
4409e7d1d,-0.056144523,0.482800372,146,12,222,1.5205479452054795,12.166666666666666,2,9,14.383561643835616,65.84747716894978,6.51113105022831,5.662159817351597,10.281095890410956,7.49360730593607,10.620091324200914,0
8702c3b65,-1.560700658,0.47125628,178,13,295,1.6573033707865168,13.692307692307692,6,15,17.97752808988764,52.7294425237684,7.154290146931721,6.4030918755401895,12.660449438202246,9.945198789974071,12.667934312878135,0
92800bdda,-0.287080965,0.45801623,167,14,287,1.718562874251497,11.928571428571429,5,17,20.35928143712575,49.3370808383234,7.442887681779299,6.544603934987169,12.914251497005985,9.522668947818651,12.91514114627887,0
1f3711a4c,-0.550398737,0.481397908,192,12,309,1.609375,16.0,5,5,16.145833333333332,54.44187500000001,6.979527083333333,6.36455625,11.504999999999995,9.923749999999998,12.858333333333333,0
3a251b3f4,-1.564971397,0.445789047,184,12,273,1.483695652173913,15.333333333333334,7,10,9.23913043478261,65.75101449275364,5.855892028985507,5.740848550724637,9.208913043478262,7.815634057971014,9.82898550724638,0
86d0efac3,-0.590181763,0.488847441,167,10,292,1.748502994011976,16.7,3,14,19.161676646706585,41.961146706586845,7.49044874251497,7.052048622754491,13.024670658682638,11.428922155688618,14.344670658682634,0
ef7091d7c,0.699182731,0.513607272,196,14,322,1.6428571428571428,14.0,0,14,16.3265306122449,53.639285714285734,6.908859183673469,6.3613,11.215714285714284,8.903724489795916,12.13061224489796,0
dcdb76d20,-1.040647035,0.473550185,197,14,314,1.5939086294416243,14.071428571428571,0,7,13.705583756345177,57.7078299492386,6.498554532269761,6.144141406816535,9.9443654822335,7.912465554749815,11.110804931109499,0
c72336fa5,-1.861507512,0.491353044,190,13,276,1.4526315789473685,14.615384615384615,6,15,7.894736842105263,69.10775303643726,5.608002024291498,5.54365060728745,8.108631578947364,6.651271255060728,9.004048582995951,0
611974422,0.41702917,0.487432152,178,18,245,1.3764044943820224,9.88888888888889,7,6,6.741573033707865,80.35395755305869,5.191483270911361,4.829096004993756,7.270337078651682,4.391916354556805,6.652184769038702,0
70da9960b,-2.311147518,0.500727084,193,9,305,1.5803108808290156,21.444444444444443,1,14,16.580310880829014,51.37458837075417,7.318175532527346,6.655892285549799,10.087046632124352,11.133932066781803,15.209902130109384,0
589c8bd39,-0.313049974,0.462351332,187,25,258,1.3796791443850267,7.48,6,7,6.951871657754011,82.52194438502677,5.105208534759358,4.656584106951872,5.617967914438502,2.63604278074866,5.772748663101606,0
50e7e7f29,0.226125373,0.472143705,154,16,201,1.3051948051948052,9.625,3,11,3.896103896103896,86.6461444805195,1.0925948051948051,4.484561363636363,5.408311688311684,2.8341883116883118,5.408441558441559,0
a713d5ec4,-0.531587618,0.494598961,193,22,244,1.2642487046632125,8.772727272727273,5,5,5.699481865284974,90.97524140367406,4.97157545925577,4.231949788035799,3.188186528497411,0.8690061234102693,5.788883655204899,0
46de95092,-1.301436029,0.457682155,184,14,307,1.6684782608695652,13.142857142857142,7,14,21.73913043478261,52.3417391304348,7.720994409937888,6.4111903726708075,12.434347826086956,9.561754658385091,13.9527950310559,0
44574243c,-1.196385858,0.473911746,159,8,233,1.4654088050314464,19.875,2,11,6.918238993710692,62.68829009433965,5.714689937106918,6.0109850628930825,8.449559748427674,9.124858490566037,10.717295597484277,0
dcfa7a4cf,-0.798291846,0.487537629,151,7,229,1.5165562913907285,21.571428571428573,3,10,14.56953642384106,56.63933774834439,7.00697265846736,6.375688268684959,8.801059602649005,10.16081362346263,14.456385998107855,0
20a7c954d,-0.244359685,0.443613194,172,27,248,1.441860465116279,6.37037037037037,0,11,6.395348837209302,78.3876787252369,4.96229595176572,4.853179931093884,5.534883720930228,2.5668130921619294,5.106287683031869,0
eb4e3cbc2,0.76450389,0.530191205,173,16,267,1.5433526011560694,10.8125,2,8,8.092485549132949,65.29268244219656,5.450603468208093,5.660566835260115,10.930404624277458,7.580700867052023,7.5619942196531795,0
b5e073c7b,-0.672687728,0.480950132,171,11,270,1.5789473684210527,15.545454545454545,2,14,15.789473684210526,57.4774162679426,6.900712440191388,6.190746889952154,10.49239766081871,8.928692185007979,12.53397129186603,0
e97000e5a,0.199687267,0.486170398,190,9,289,1.5210526315789474,21.11111111111111,3,14,10.526315789473685,56.72616959064328,6.345716374269006,6.360333918128655,9.35073684210526,10.39492397660819,12.654970760233919,0
822c5d421,-0.279951755,0.465558315,196,15,282,1.4387755102040816,13.066666666666666,5,9,11.224489795918368,71.85192517006806,6.056953605442176,5.360115238095238,8.484693877551017,6.370425170068025,9.716462585034016,0
7aad61e03,-2.05197829,0.508171026,182,9,277,1.521978021978022,20.22222222222222,1,9,17.032967032967033,57.55010378510383,7.329027716727717,6.295388888888889,8.80857142857143,9.565561660561663,14.9020757020757,0
d23861773,-0.5754147,0.462403509,159,21,216,1.3584905660377358,7.571428571428571,3,2,10.062893081761006,84.22169811320757,5.60097367475292,4.56728921832884,5.030943396226412,2.173261455525605,7.053728661275831,0
fa245b18c,-0.838223764,0.4903957,181,15,246,1.3591160220994476,12.066666666666666,4,12,7.734806629834254,79.60611786372007,5.456332633517495,4.919864567219152,5.396906077348067,3.547421731123393,7.920589318600368,0
25453cfdf,-0.939374758,0.476615842,198,9,310,1.5656565656565657,22.0,4,17,12.121212121212121,52.050454545454556,6.641639393939394,6.632437373737373,11.601212121212122,12.596666666666671,13.64848484848485,0
70d41e95f,0.62587834,0.529096065,168,21,228,1.3571428571428572,8.0,2,11,2.380952380952381,83.90071428571429,0.772752380952381,4.5945,5.244999999999997,2.3912499999999994,4.152380952380953,0
b0e0d3a39,-1.686057742,0.500360955,177,9,313,1.768361581920904,19.666666666666668,6,11,21.468926553672315,37.26994350282487,8.001910169491525,7.37321186440678,14.05491525423729,13.523333333333333,16.454237288135594,0
124782d8d,1.332118919,0.548490301,145,17,195,1.3448275862068966,8.529411764705882,4,6,4.827586206896552,84.4052332657201,1.1853346855983773,4.579653752535496,4.087448275862069,1.5447748478701833,5.342799188640974,0
e7d6acd2e,0.052490473,0.516245305,158,14,209,1.3227848101265822,11.285714285714286,8,3,4.430379746835443,83.47240506329115,1.2593283905967452,4.693799457504522,4.650632911392403,2.6951356238698025,6.286437613019892,0
849971671,1.597869841,0.596348832,165,14,228,1.3818181818181818,11.785714285714286,5,9,7.878787878787879,77.97068181818183,5.465132034632035,5.001301298701298,6.633939393939393,4.444675324675323,7.865800865800868,0
39fde689a,0.568791653,0.535309831,179,25,234,1.3072625698324023,7.16,2,4,3.910614525139665,88.97318659217878,0.9726220335195531,4.30219269273743,2.7318435754189956,0.30586592178770644,4.4282458100558655,0
42040e08c,-0.813193749,0.469203625,195,23,283,1.4512820512820512,8.478260869565217,8,12,8.717948717948717,75.4511036789298,5.433585841694537,5.060042028985507,7.937641025641025,4.620053511705688,6.878483835005574,0
ab21a5be7,0.124536598,0.49487347,202,23,287,1.4207920792079207,8.782608695652174,13,3,5.445544554455446,77.72164227292296,4.931968876452863,4.944990916917778,5.8342574257425746,2.9904627636676686,5.691261300043049,0
7d262dd9b,0.128857544,0.553758403,177,17,218,1.231638418079096,10.411764705882353,10,4,5.084745762711864,92.0704486540379,4.955804885343968,4.211090096377534,4.345536723163843,2.1901196410767696,6.198604187437687,0
cbd39e3aa,-0.511391002,0.46124311,198,24,262,1.3232323232323233,8.25,5,7,1.5151515151515151,86.51579545454547,0.6484424242424243,4.45965707070707,4.16181818181818,1.5587878787878786,3.9060606060606062,0
03b761fd9,-2.778515087,0.533111486,166,10,258,1.5542168674698795,16.6,1,17,12.048192771084338,58.49925301204823,6.362269638554217,6.160266746987951,10.116626506024094,9.058072289156627,11.459277108433737,0
3362c7f9a,0.010803516,0.540584127,191,20,258,1.350785340314136,9.55,6,3,5.7591623036649215,82.8653102094241,5.019551727748691,4.686163298429319,4.620523560209424,2.1850000000000023,6.12366492146597,0
501927637,1.104488747,0.553092811,171,15,236,1.3801169590643274,11.4,3,11,5.847953216374269,78.50610526315792,5.125331812865497,4.9635521637426905,7.221052631578946,4.790175438596492,6.899181286549709,0
9ba54834d,-0.536890434,0.494248674,149,28,167,1.1208053691275168,5.321428571428571,9,1,1.342281879194631,106.61361577181209,0.47588916586768937,3.310771572387344,-1.7887248322147649,-3.0903595397890697,2.665484180249281,0
9cf73dfa2,-0.154503372,0.482271782,194,33,257,1.324742268041237,5.878787878787879,13,9,1.5463917525773196,88.79483442674166,0.5357631365198375,4.282047016557325,2.624329896907213,0.3008372383630089,2.9700718525460794,0
5e0850d8c,-1.588661778,0.488347471,179,10,299,1.670391061452514,17.9,3,18,14.525139664804469,47.35141620111733,6.817859553072625,6.789999329608937,12.17631284916201,11.254189944134076,12.970055865921788,0
dc05f5cbd,0.729105439,0.561512336,185,24,240,1.2972972972972974,7.708333333333333,7,9,2.7027027027027026,89.25969031531532,0.8090900900900901,4.299511036036035,5.500972972972971,2.5625990990991028,4.164414414414415,0
f9aeaeeaa,0.4694777,0.518400275,159,27,194,1.220125786163522,5.888888888888889,6,5,1.8867924528301887,97.63513626834383,0.5900134171907757,3.8068278825995807,0.7705660377358505,-1.18593291404612,3.1102725366876314,0
a6c6237aa,-0.702123724,0.478014942,161,9,222,1.3788819875776397,17.88888888888889,8,6,6.832298136645963,72.02436162870947,5.602608764665286,5.462768599033815,7.67229813664596,7.641649413388542,9.888474810213943,0
e847e756b,-0.610830873,0.463156915,167,13,230,1.377245508982036,12.846153846153847,4,9,4.790419161676646,77.28118378627363,1.3935764163979734,5.062997835099033,6.929820359281436,5.045831414094888,7.0546292031321975,0
